Link,Title,Location,Salary,Summary
https://www.indeed.com/viewjob?jk=c167d2ca8f4405d4,Associate Solutions Architect - Summer 2021,"Amazon Web Services, Inc. 3.6 Remote",,"0-2 years of relevant experience. Bachelor's or Associate's degree in Computer Science, Computer Engineering, or other related science/technical fields OR…"
https://www.indeed.com/viewjob?jk=a70c4ff77e865df3,Scientist,"Roche 4.2 Tucson, AZ",,"Initiates, directs and executes all pre-clinical scientific research and/or development strategies in research and/or development. Bachelor's degree in Science."
https://www.indeed.com/viewjob?jk=7a93e09be795ac6b,Python Developer,"Tech Pundits Philadelphia, PA",,With one application you can be considered for thousands of tech roles from leading companies on Seen…
https://www.indeed.com/viewjob?jk=edb0eb6a7ba31772,Consulting Professors,Saylor Academy 4.5 Remote,,"You will provide the academic expertise, teaching experience, and passion for giving students the resources and freedom to achieve their dreams."
https://www.indeed.com/viewjob?jk=d9ff0d9b85deda4b,Data Scientist,thredUP Inc 2.8 Remote,,"As part of our data science team, you will report on marketplace insights and work cross-functionally to build the algorithms that drive pricing, supplier…"
https://www.indeed.com/viewjob?jk=2c26339484d5141f,Support Opportunities,"RStudio Seattle, WA • Remote",,"Along the way, you will have opportunities to influence processes and products as you work with multiple systems and teams to drive an exceptional customer…"
https://www.indeed.com/viewjob?jk=ac8905ce79238d20,Quantitative Sports Researcher,"Susquehanna International Group 3.8 Philadelphia, PA",,SIG is looking for someone with an understanding and interest in sports analytics to join our Quantitative Research team. Data mining and modeling experience.
https://www.indeed.com/viewjob?jk=bb5c62984603eee5,Music Data Analyst,"Netflix 3.9 Los Angeles, CA",,"This role is part of the fourth vertical, Data, Technology & Rights Management, which is integral in supporting the Music Group’s initiatives and strategies."
https://www.indeed.com/viewjob?jk=ea1cc9ff21209911,Associate Finance Analyst,"Google 4.3 Mountain View, CA",,This role is intended for students that are currently in their final year of a Bachelor's degree program with an anticipated graduation date before or by Summer…
https://www.indeed.com/viewjob?jk=5a9e656de13a15c7,Python Developer,"Talen Energy 3.2 The Woodlands, TX",,"The Woodlands, TX – The Python Developer will be responsible for writing new software and integration code and supporting existing integrations and code in…"
https://www.indeed.com/viewjob?jk=a77362d75f789875,Data Sciences Associate,"Eli Lilly 4.2 Cambridge, MA",,"Lilly is passionate about the discovery, development and commercialization of potential new medicines that will impact and improve the lives of patients."
https://www.indeed.com/viewjob?jk=fa39d3231fe783c1,DevOps Engineer - Remote,"Agile 3.8 Atlanta, GA 30318 • Remote",$115 an hour,"In this role, you will help build CI/CD pipelines using Jenkins, Git and Python and help with containerization and clustering using Docker and Kubernetes."
https://www.indeed.com/viewjob?jk=36a8a59057510161,Research Associate in Banking and Financial Markets,"Federal Reserve Bank of Kansas City 3.9 Kansas City, MO 64108 (Union Hill area)",,Research Associate in Banking and Financial Markets-266507. Full-time / Part-time Full-time. Job Type Entry Level Job Type.
https://www.indeed.com/viewjob?jk=59209cfa49455f3f,Systems Architecture Intern,Amazon.com Services LLC 3.6 Massachusetts • Remote,,"An BS or MS student in engineering (AE, Robotics, ME, EE) or relevant technical field of study. Completion of at least junior year of degree program is required…"
https://www.indeed.com/viewjob?jk=e674ac08c7bcb290,Software Engineer II - Python,"Battelle 3.8 Columbus, OH 43201 (Dennison Place area)",,Clients choose to work with us because of a proven track record for developing innovative and marketable solutions to challenging technical problems.
https://www.indeed.com/viewjob?jk=0b0df2d03cb04509,Informatica & Python Test Lead,"TCS 3.8 Phoenix, AZ",,"Relevant Experience (in Yrs) 8-10. Should have ETL/ELT (Informatica), UNIX, Data Warehouse, Python. Snowflake Cloud Data Warehouse experience, Guidewire…"
https://www.indeed.com/viewjob?jk=80d4d2f72680a8fa,Software Testing Intern,"Visteon Corporation 4.1 Van Buren, MI",,Controlling test equipment using Python. Developing Software to automatically collect test results. Pursuing Bachelors or Master’s Degree in Engineering.
https://www.indeed.com/viewjob?jk=9cd76edc8c7160aa,Strategic Analytics – Data Scientist,"Deloitte 4.0 Atlanta, GA 30303 (Downtown area) +23 locations",,"Deloitte Services LP includes internal support areas such as Marketing and Communications, Human Resources/Talent, Information Technology, Facilities Management…"
https://www.indeed.com/viewjob?jk=3c122fbfcc78d007,Bioinformatics Intern – R&D,"Thermo Fisher Scientific 3.5 Santa Clara, CA 95050",,"The Bioinformatics Internship position provides an opportunity for students who are currently pursuing a computer science, informatics, bioinformatics,…"
https://www.indeed.com/viewjob?jk=fc2957958228b2af,"Intern - Capabilities & Insights, McKinsey Global Institute","McKinsey & Company 4.3 San Jose, CA",,"Bachelor’s degree (or working towards a Bachelor’s degree) in economics (preferred), statistics, computer science or closely related field."
https://www.indeed.com/viewjob?jk=95d2af149030bed4,Business analyst,"Agama Solutions 3.8 Fremont, CA 94538 (Downtown area) +1 location • Temporarily remote",$35 an hour,"Check reporting results and flag potential issues. Create dashboards, spreadsheet analysis and presentations as requested by regional analysts."
https://www.indeed.com/viewjob?jk=5c587b0b877badc4,Computer Vision,"Alldus Bridgewater, MA",,Investigate and utilize complex engineering and mathematical principles to develop core technologies. Contribute to research projects that develop a variety of…
https://www.indeed.com/viewjob?jk=176e2299daddd747,Intern – IT Software Engineer (NOA),"Nintendo of America Inc. 4.1 Redmond, WA",,Provide strong collaboration and communication skills to interface with other IT team members and presentation of work to client stakeholders.
https://www.indeed.com/viewjob?jk=9369b3e5ec47ea1e,Robotics,"CCAM Disputanta, VA 23842",,"Degree program or area of focus: mechanical engineering, electrical engineering. At a minimum, the candidate must have partially completed a scientific or…"
https://www.indeed.com/viewjob?jk=5380eb4e64e9249e,Software Engineer III (Java I Python I Microservices),"RELX Group 4.1 Philadelphia, PA",,"Reporting to the Software Engineering Lead we now require a talented, ‘hands-on’ full-stack Software Engineer to be part of a small development squad on this…"
https://www.indeed.com/viewjob?jk=57cba044641c7101,"QA Engineer, Automation (SDET)",Koddi United States,,You have experience reviewing product specifications and technical scope documents to provide feedback on test approaches.
https://www.indeed.com/viewjob?jk=8edbfa0afca8362e,Junior Quantitative Trader,"Akuna Capital 3.2 Chicago, IL",,Intermediate programming skills in python or C++. Akuna's Quantitative Trading and Research team is looking to add Junior Quant Traders to a team of…
https://www.indeed.com/viewjob?jk=e6255c740eb78562,Machine Learning Intern,"ViaSat 3.8 Carlsbad, CA",,"Machine learning algorithms for object classification, object tracking and action detection. Data engineering and data science for machine learning applications…"
https://www.indeed.com/viewjob?jk=898283c0f8feb8ba,"Intern, Software Engineering - DevOps","Arm 4.2 Waltham, MA 02451",,You will work on real project tasks within a team developing implementation-accurate system simulation of Arm’s leading-edge IP systems.
https://www.indeed.com/viewjob?jk=80e6dde220da6ced,Advanced Technology & Research Intern- Available June 2021 (...,"Arup 4.1 New York, NY 10005 (Financial District area)",,"The Advanced Technology and Research practice (AT+R) brings together specialists of the highest technical caliber to develop inventive, practical and cost…"
https://www.indeed.com/viewjob?jk=9766ebd121b17015,Data Scientist,"Pixability 4.5 New York, NY",,"Pixability brings a data-driven, scientific approach to video marketing. The Data Scientist will be creating and delivering ML solutions to support our…"
https://www.indeed.com/viewjob?jk=a06e0e4c5f30e581,Data Scientist,"PayPal 3.9 Timonium, MD 21093 +2 locations",,"Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and…"
https://www.indeed.com/viewjob?jk=0b6c620f12ea2de9,AI Engineer,Xerox 3.4 United States,,"As part of an interdisciplinary team, this person will advance our research efforts at building intelligent systems that integrate multiple AI techniques…"
https://www.indeed.com/viewjob?jk=2795879aa2fc3653,Rider Care Demand Planner,Specialized Bicycle Components 3.5 Remote,,Plan & manage global inventory of small parts to support after-sales service and warranty with a special focus on Rider Direct replacement part sales.
https://www.indeed.com/viewjob?jk=709dafd04193e4fa,Sr. Software Engineer (PYTHON) - Equinox Fitness Clubs,"EQUINOX 3.6 New York, NY",,"This role is a hands-on engineering position responsible for the build and continued evolution of our data platform, business applications, and integration…"
https://www.indeed.com/viewjob?jk=201e97f9d476577a,"Software Engineer, FICC Options (Python)","DRW Trading Group 4.6 Chicago, IL",,"In this role, you’ll be working closely with traders and developers to build out our trading platform. Work with a small team to design, develop and test…"
https://www.indeed.com/viewjob?jk=3b7435fb3d2dc8bc,Software Engineer Part-Time Intern – Undergrad,"Proofpoint 3.9 Draper, UT 84020",,"Proficiency in python, exposure to scikit-learn and Tensorflow is a plus. You will also work in a continuous deliver environment, helping to automate tests to…"
https://www.indeed.com/viewjob?jk=514fd1a812b437c3,Postdoctoral Fellow,"Geisinger 3.6 Harrisburg, PA",,"Knowledge in one or more of the following areas: data science (e.g., competency in SAS, python, or R), data visualization, epidemiology, statistics, healthcare…"
https://www.indeed.com/viewjob?jk=f785a02dc3f2cb4c,Corporate Recruiter,"Cardinal Financial 3.4 Charlotte, NC 28273 (Olde Whitehall area)",,Cardinal Financial is seeking a passionate and driven IT Technical Recruiter who will be responsible for sourcing and recruiting candidates to fill permanent…
https://www.indeed.com/viewjob?jk=6ce85c45f7e364fc,Geographic Information Spatial Analyst I,"Fairfax County Government 4.0 Fairfax, VA 22035","$56,816 - $94,693 a year",Experience in automating workflows through Esri model building and python scripting. DPWES is seeking dynamic candidates well versed in the Esri desktop…
https://www.indeed.com/viewjob?jk=792c0d8b373f825d,Entry Level to Senior Level Software Engineers,"VMC Soft Technologies Scottsdale, AZ 85260 (North Scottsdale area)",,"Building results in Jenkins and Deployed using workflows. Working with GIT as version control and integrating with Jenkins for CI/CD pipeline, code quality…"
